Area ,Price,Bedrooms,Bathrooms
1790,475000,4,1
790,465000,1,3
1690,460000,3,2
1540,425000,2,4
1320,420000,4,3
1380,408000,3,1
2640,389517,1,3
1580,380000,1,3
2420,369946,4,1
2420,367899,2,2
1680,366000,4,4
860,366000,3,2
2140,365000,4,2
980,360000,2,3
2517,353900,4,3
1550,350000,5,2
1130,345000,2,3
1340,339950,4,2
1170,330000,2,2
1780,325000,5,1
990,310000,1,1
1510,309950,5,1
790,299980,1,3
1300,298950,1,1
960,295500,5,4
1860,291000,4,3
1340,275000,4,4
1960,275000,3,1
1030,272000,2,4
1020,269000,5,3
1350,255000,2,3
1350,250000,3,1
1060,250000,4,1
1220,248000,5,1
1650,233703,1,4
1130,227000,5,3
1110,217000,4,1
1130,215000,5,1
1610,215000,2,4
800,109500,3,3
8860,6890000,4,2
1330,1050000,3,3
1460,849000,1,2
3720,828500,4,4
1820,825000,4,4
3520,795000,4,2
2840,779950,2,1
2780,739000,3,4
3260,715000,4,3
1820,699000,4,2
1290,688000,1,1
2440,677900,1,2
1260,665000,3,1
2640,650000,3,2
4083,637000,1,1
1240,625000,3,1
1000,625000,4,4
1680,620000,4,2
1300,595000,3,4
2100,590000,4,4
2040,580000,1,1
1160,556000,1,4
840,555000,3,2
1950,555000,1,1
3080,550000,1,4
2810,550000,5,1
3610,549900,5,2
1760,540000,4,2
1720,535100,2,2
970,535000,1,2
1260,530000,4,1
930,526000,1,4
2450,525000,4,2
1600,515000,2,2
1910,495000,5,3
2090,490000,2,1
910,489000,4,4
1220,469950,5,2
3223,469950,1,4
2180,450000,5,3
1260,437500,2,1
1200,436000,4,3
720,435000,4,2
1120,435000,3,3
1660,432000,2,2
2220,419950,2,2
1070,395000,5,2
2245,389990,5,2
2640,387990,2,1
1050,384000,4,4
1580,379000,4,4
1130,375000,2,2
1890,359000,4,3
1400,358000,2,2
920,356000,4,2
2440,350000,2,3
2010,350000,4,2
1530,350000,5,1
1500,340000,5,3
1700,335000,3,3
2910,312200,3,2
1200,309950,2,4
1914,305000,5,1
920,285000,2,3
1670,285000,5,4
1934,280000,1,2
1080,279000,3,2
1830,241500,2,3
970,225000,2,4
1830,220000,1,1
1150,215000,4,1
1390,208800,1,3
1510,195000,4,3
1320,185000,3,2
1440,162000,1,1
1070,95000,2,3
1210,615000,5,4
1030,535000,4,2
2410,480000,3,1
1030,318500,5,4
1050,195000,5,3
2470,1180000,1,2
1490,700000,2,1
1730,575000,4,3
1640,500000,3,1
870,312500,3,1
2880,2580000,5,4
2940,1700000,2,3
2180,1390000,3,4
2160,1200000,1,3
3270,1060000,5,4
1650,1030000,4,4
2730,996000,4,1
1630,925000,3,1
3620,900000,3,4
1260,890000,2,4
3610,870000,5,1
1770,865000,4,4
2270,855000,5,4
3010,848000,4,4
3030,799950,1,4
2410,780000,4,1
3310,770000,1,4
1940,727500,5,4
1746,715000,5,2
1720,713000,5,1
1540,699900,2,1
980,691000,5,2
1790,650000,1,3
2500,620000,1,2
1450,615000,1,3
2690,597157,1,2
1460,591000,3,3
1260,565000,1,3
2780,563500,4,2
1640,561000,2,3
1700,550000,2,4
1400,545000,3,4
920,535000,1,1
1890,525000,2,3
2140,525000,5,3
990,510000,4,3
1270,500000,3,2
1100,500000,5,2
1880,485000,4,3
2130,475000,3,1
1770,470000,1,2
1300,470000,2,4
2470,470000,5,2
1640,443000,4,1
1200,440000,2,1
720,430000,2,4
1840,417000,1,1
1240,415500,4,4
1770,413900,5,2
2070,405000,2,4
1410,404000,1,1
1350,401000,4,1
1980,400000,2,1
1560,400000,3,2
1420,398000,3,1
1180,390000,3,2
2140,365000,4,1
950,365000,2,4
1750,364000,5,3
2680,363500,1,1
1040,360000,3,2
860,360000,2,3
1900,353000,3,4
1340,349000,4,3
1350,345500,3,3
1900,343500,4,1
2240,335000,5,3
1730,329780,2,1
1130,325000,5,2
720,320600,1,4
2320,316000,2,2
1950,315000,1,3
1320,300000,5,3
1670,289000,1,1
1540,287000,5,1
1710,282900,4,4
700,282150,1,1
1060,275053,3,4
1100,268000,3,1
1060,265000,4,3
700,263000,3,4
1630,260000,1,3
1580,255000,5,3
1794,254950,5,3
1560,254000,5,2
1550,242500,4,4
1510,227000,4,1
1290,220000,5,1
1460,207000,3,1
780,170000,2,2
1090,149000,4,3
5240,3200000,4,3
2659,2570000,5,3
3980,1770000,4,3
4570,1480000,4,1
2930,1230000,2,1
2160,1200000,5,3
2610,1110000,3,4
2860,1080000,3,1
1670,1000000,4,4
2460,995000,1,3
2290,822000,3,1
2590,808000,5,2
2770,804000,1,4
3310,775000,4,2
2410,775000,3,3
2810,747500,2,4
2340,734000,5,1
1640,678000,2,3
1150,650000,4,4
2290,650000,2,2
2400,649000,4,3
3130,649000,2,1
2350,643403,4,3
910,626500,2,1
1990,625000,2,2
1680,624000,1,2
1360,620000,5,3
1910,617000,4,2
2410,608000,5,2
1540,590000,2,3
1950,585000,5,4
1427,582000,2,3
1900,570000,1,3
2920,562500,2,4
1290,555000,5,2
2470,550000,5,4
1540,542000,3,4
1480,542000,2,3
1950,530000,3,3
1080,525000,5,2
1290,525000,3,3
2390,516250,4,2
1560,509000,1,4
1390,505000,1,2
1170,502550,3,2
1430,499950,1,4
1910,498688,1,1
1220,480000,1,4
2300,475000,4,3
960,475000,4,2
2440,455000,2,1
2210,445000,4,4
1600,435000,2,4
2290,430000,4,4
1230,420000,2,1
1060,417000,4,1
1200,406550,5,1
1970,402000,4,1
1610,395000,2,1
980,393000,4,3
1700,389950,3,3
1150,382500,2,2
1610,380000,2,4
1040,370000,4,4
980,355000,5,4
1720,354900,4,2
2900,354000,1,4
1600,350000,5,2
1200,350000,4,1
1120,344950,5,3
1100,335000,2,3
2130,335000,4,4
1930,325000,4,4
2090,325000,3,3
1000,317500,2,1
1560,315000,3,1
2740,315000,5,3
840,295000,2,4
1420,292500,2,4
1260,291000,5,3
1400,290000,3,4
740,290000,3,3
1240,275000,3,4
1240,260000,5,3
1010,260000,2,1
1260,259000,1,2
1070,257500,3,2
1280,252500,1,2
720,245000,4,3
1720,245000,1,4
2300,243500,4,2
1340,242500,4,3
1160,240000,1,1
870,234500,2,2
1640,230000,1,3
1670,227950,4,1
990,220500,3,1
1270,212500,4,2
1230,185000,2,1
1210,175000,2,4
1040,170500,4,2
1160,160000,2,1
790,150000,1,3
3845,1750000,3,4
3180,1320000,4,4
3160,1250000,4,1
1650,1190000,3,4
2110,981000,4,1
1700,900000,3,4
2170,850000,3,1
2150,825000,1,4
3650,824000,3,2
4000,739000,4,3
2970,734000,4,3
920,721000,1,4
2890,715000,1,4
1780,705000,2,4
1470,685000,3,4
1590,680000,4,1
2510,675000,3,4
1670,665000,4,3
1430,655000,5,1
3850,650000,5,2
2130,649990,3,3
2970,640000,4,4
2190,625000,5,2
4440,600000,5,2
1760,599900,2,2
1520,597000,1,2
1310,587500,3,2
2168,575000,3,4
880,575000,2,2
2170,551000,1,3
2360,550000,1,2
1440,550000,5,3
4180,550000,3,2
3800,549900,5,3
2290,545000,3,2
770,542000,5,3
860,537000,1,4
2190,520000,3,3
1730,480680,2,2
1010,470450,5,3
1140,469500,4,3
2100,465000,2,4
2390,460000,1,1
1310,447000,1,4
1460,444000,4,1
2598,428900,4,1
1460,425000,3,1
1340,425000,1,1
1000,410000,4,1
1400,400950,1,4
2170,400000,3,4
530,400000,4,3
2390,400000,5,3
1300,398000,1,1
1460,395000,1,1
1710,390000,2,3
1730,390000,1,2
1220,387500,4,3
1360,382000,3,4
1060,370000,4,2
1280,364000,2,1
1381,360000,3,2
2450,359950,2,3
2100,359000,4,4
1010,354000,5,1
1010,353000,5,2
1550,351000,1,3
2550,345000,5,4
940,335000,2,4
900,325000,5,3
1290,320000,4,1
2020,315000,5,1
1850,305500,1,1
670,304950,2,3
1540,302000,5,1
1560,296000,2,4
1210,290000,3,3
1850,289000,5,3
1330,280000,3,3
860,280000,3,2
1600,280000,3,2
1730,275000,3,2
1640,263500,4,2
1810,257000,3,2
1570,245000,3,3
650,244500,3,3
1470,239000,1,3
1260,229950,1,2
1140,218000,1,3
1100,212000,3,2
1260,207200,4,1
1330,202200,3,3
1330,180000,1,3
1230,179900,1,3
760,167500,4,2
890,154500,4,1
1200,130000,1,2
810,125000,2,1
1080,115000,1,2
2300,1280000,5,1
1640,1260000,5,3
3780,930000,3,3
1490,835000,2,4
2270,812000,5,1
2670,770000,1,4
1300,750000,5,1
1610,735000,1,1
2560,730000,5,2
3570,725000,2,1
1530,720000,1,4
2050,704000,2,1
1290,676101,3,3
2390,664000,1,2
2820,650000,2,2
2280,649800,3,1
1020,582500,1,3
2400,570000,4,4
1930,533600,4,2
980,532500,2,3
930,500000,1,1
840,490000,4,1
3250,486940,4,3
1300,482000,2,2
1820,479950,5,4
950,477000,1,3
1550,465000,2,1
1100,465000,2,3
2800,459950,1,2
1130,450000,2,3
1190,445000,1,4
2600,444500,4,4
1470,440000,2,3
790,439000,3,1
2480,425000,4,1
1190,417000,1,4
2240,415000,3,3
1790,414000,2,1
740,407000,3,3
2150,400000,2,4
860,399000,4,2
1120,399000,3,1
2340,392000,1,3
1150,383000,1,1
1200,370900,3,4
1360,369950,2,1
1650,361000,3,4
3220,359999,3,3
790,359000,1,3
1940,355000,4,1
1100,344900,2,3
1400,343000,1,2
1210,340000,5,1
1350,335000,1,1
1360,332220,2,1
1520,330000,4,2
1360,328000,5,2
1880,325000,3,1
1600,325000,3,4
1510,320000,1,4
1730,319000,3,3
960,319000,1,4
1800,285000,1,2
1180,276200,5,2
1300,260000,5,4
1140,257500,1,4
2800,255000,1,4
1290,250000,4,4
1550,245000,2,4
1020,240000,2,2
1300,236000,5,4
1510,230000,2,1
790,225000,5,3
1430,210500,5,4
880,210000,2,4
1400,194000,4,4
1280,180000,5,4
740,175000,5,4
1520,160000,4,3
5020,2890000,5,1
3570,1600000,5,3
3500,1350000,5,4
2790,1250000,3,3
3090,1220000,5,3
3470,920000,4,4
4060,880000,1,1
2950,820000,2,2
3320,786000,2,3
3890,775000,1,3
990,765000,4,4
3190,722000,1,4
1740,710000,1,3
3220,689000,5,3
2020,689000,1,1
3030,680000,3,3
1780,668500,5,3
1110,615000,5,4
2140,600000,2,2
1550,599000,3,4
2520,598500,1,2
2840,589410,3,2
1300,585000,3,2
1940,577000,5,1
2630,575000,5,4
1860,570000,1,4
1960,569500,5,1
1090,569000,3,2
2330,565000,5,1
3440,560000,2,2
1350,560000,1,1
1790,541000,5,3
1520,525000,4,3
1570,525000,2,1
2835,522000,5,4
1910,505000,2,3
1150,500000,1,4
1230,499000,3,4
1970,490500,1,4
3000,490000,5,4
2370,470000,2,1
900,460000,5,3
2620,450000,2,3
1410,450000,3,2
1060,425000,2,4
1280,425000,5,3
880,415000,1,2
1120,401000,1,2
1540,395000,2,1
1050,392500,5,3
2570,390000,4,1
1580,375000,1,3
1340,369000,2,3
1780,365000,5,1
800,364500,4,2
1230,360000,3,2
2160,355000,3,4
1800,352800,5,1
750,350000,5,2
1180,350000,5,1
2500,350000,4,2
2030,349500,3,2
2100,333000,5,4
1590,330000,5,1
1200,319000,2,1
1010,316000,1,1
820,305000,4,3
1500,300000,5,2
1950,299000,3,2
1870,299000,4,3
990,294000,4,3
1480,283000,3,1
2400,280000,5,1
1020,279000,3,2
2070,272000,5,4
1700,262000,4,3
1040,245990,2,1
1220,240000,3,3
1030,240000,5,1
940,240000,2,3
960,235000,3,1
1290,232000,1,2
940,230000,3,1
1620,220000,2,1
1600,214000,3,1
1310,196500,2,2
1060,182000,3,1
870,170000,5,4
910,169000,5,2
1520,167000,4,2
2560,1540000,2,3
2040,875000,5,2
1810,750000,4,1
1300,500000,4,4
1780,406500,1,3
2810,531155,5,3
2230,440000,1,2
1690,259900,4,1
4310,2530000,3,4
1830,2400000,1,2
2400,1460000,3,2
3200,1270000,1,3
2970,1260000,4,4
2260,1150000,1,3
4280,1140000,5,4
4110,1030000,5,3
3570,928990,2,1
3870,850000,5,4
3180,850000,3,2
1720,845000,1,4
2060,815241,2,4
2760,745000,1,4
1820,740000,3,4
2420,725000,3,1
1470,719000,2,4
1340,698000,4,2
2660,695000,4,4
2820,690000,4,4
2930,681000,2,3
2590,673000,4,2
2500,650000,5,4
1660,650000,3,2
1350,649950,2,3
1350,626000,2,3
920,619950,3,2
2320,610000,1,2
1840,599000,5,1
1700,580000,5,1
970,560000,1,1
2240,555000,5,2
1450,555000,1,1
1760,550000,5,3
3650,550000,4,4
1020,546800,4,1
2470,503000,4,2
2460,495000,4,2
1800,485500,5,4
1130,467500,2,1
3284,460458,1,2
1030,455000,4,4
1720,439950,1,2
1730,435000,2,4
970,425000,1,1
980,425000,5,3
1180,425000,3,3
620,424000,2,4
880,416000,5,4
1360,411500,3,3
1790,405000,5,2
1330,395000,4,4
2090,388000,5,4
1200,385000,2,4
2380,384950,3,4
2160,381500,4,1
2540,365000,2,3
1270,360000,4,3
1360,355000,3,3
1820,349950,3,4
2360,348000,4,2
640,340000,3,4
710,320000,1,4
1070,315000,3,3
2390,314500,3,3
1560,305000,2,3
1120,285000,1,4
990,280000,2,2
1230,275000,5,2
1200,270000,3,1
1220,261490,3,4
1427,260000,2,4
790,259950,1,4
1170,255000,5,4
1160,255000,5,3
1570,253000,1,3
1730,245000,1,1
2040,240000,4,2
810,232000,3,2
1040,231000,1,4
1160,230500,1,3
920,207000,3,1
860,199129,3,1
4670,2450000,2,3
2500,975000,2,1
1790,865000,1,4
2720,850000,2,1
1420,764000,3,2
2630,655000,1,3
2540,630000,3,1
1970,629000,5,3
2040,607000,2,4
1470,580000,1,2
2120,575000,5,3
960,555000,3,4
1230,549000,4,4
1410,527000,2,2
1280,525000,4,3
910,520000,3,1
1560,511100,4,2
1200,478500,5,1
1330,472000,4,2
1090,469950,3,4
1140,469000,4,4
1090,463500,4,2
1690,462500,3,1
1350,455000,5,2
1030,450000,2,1
2360,430000,5,3
1040,430000,2,2
1400,425000,5,1
2891,415000,1,3
1620,397000,4,3
2980,382500,2,4
2110,370000,5,4
1770,353500,3,1
1300,350000,5,3
1470,344950,3,4
1040,342000,4,1
1430,330000,4,2
2475,329900,1,3
2570,329000,3,2
1710,322400,4,4
1250,322000,1,3
1160,315500,4,2
860,310000,1,4
1450,300000,5,3
1220,295000,2,1
1030,275000,4,3
970,271000,2,2
910,255000,1,2
940,253905,3,4
820,245000,5,1
1200,235000,2,1
760,219500,1,3
1830,212000,2,1
920,176000,3,3
1040,170000,1,1
4280,1930000,3,3
4540,1690000,2,1
3520,1680000,5,2
2480,1600000,1,1
2810,1490000,4,3
1890,1330000,5,2
2080,1330000,2,4
3400,1260000,2,1
2510,1190000,3,3
1640,1160000,1,2
4460,1060000,2,3
2990,1060000,3,4
2700,1020000,4,2
1570,998500,1,3
2580,858000,5,2
1440,849000,1,1
3520,810000,2,2
3230,772500,4,4
1450,770000,3,3
1520,759000,4,4
2930,754842,3,4
1650,705000,3,2
1130,703011,3,4
1970,690000,1,2
1490,665000,1,4
1750,660000,1,3
1070,655000,5,3
2060,655000,3,3
1010,636100,2,3
1560,627500,5,2
1660,625000,4,1
1250,625000,3,2
2120,620000,1,1
1320,585000,4,1
1170,570000,2,3
2150,569000,2,4
1200,539000,1,3
2734,520000,1,4
1870,510000,2,3
1240,500000,2,4
1040,495000,2,2
600,478000,3,2
880,465000,1,2
1530,452000,3,2
2530,450000,5,4
2410,450000,4,4
990,440000,4,4
1230,440000,4,1
800,439000,4,4
1800,436000,1,2
1288,429592,4,2
1100,427000,4,3
1790,425000,2,1
1830,423000,2,4
990,421500,4,2
1440,421200,5,3
940,420000,4,2
1040,412000,1,3
1200,412000,4,4
2740,386000,1,1
2250,375000,2,4
880,346000,2,3
2690,340000,4,1
2154,335000,4,3
580,330000,4,3
1400,320000,1,1
1100,315000,4,2
2040,315000,2,2
1490,310000,5,2
1680,305000,3,4
1290,305000,4,1
920,299900,5,4
1460,295000,2,3
2190,294000,1,1
1250,287000,5,3
1560,283000,1,3
1270,283000,2,4
1120,280000,2,2
1860,265000,1,2
1610,262500,2,2
860,251000,4,4
1140,234000,2,1
860,227000,1,4
1860,217000,1,1
830,210000,3,4
760,162500,3,3
4430,1750000,5,4
3310,1490000,3,2
2480,1300000,3,4
2350,815000,3,3
3260,770000,3,3
3190,750000,5,4
3440,725000,5,2
1430,705000,3,2
1280,685000,3,1
3110,655000,1,4
1330,652000,4,4
1260,618000,1,2
3370,595000,1,1
1130,585000,1,4
2270,580000,2,2
2770,572000,1,1
1960,535000,3,3
2600,529900,4,3
2520,525000,2,2
2530,525000,5,1
1700,525000,3,1
1260,525000,3,1
1740,510000,1,2
1670,495000,3,1
3680,490000,4,3
1620,485000,2,4
1370,482975,1,4
1920,480000,5,3
2070,460000,2,1
1270,456000,3,2
1260,449500,5,1
1610,437850,2,1
1300,429950,4,3
1280,428000,2,3
2340,428000,1,1
1030,425000,5,4
1080,418000,2,1
1170,405000,2,3
900,400000,5,2
1380,379000,2,3
1000,375000,1,1
1790,366000,5,1
860,355000,2,3
1390,353000,1,2
1290,346500,1,4
840,340000,4,3
1930,339500,1,4
1570,315000,3,1
1290,310000,4,1
1200,308000,3,4
1320,304000,2,3
1730,300000,4,2
2050,299000,4,3
1270,292000,4,3
1130,287500,2,1
780,285000,5,2
1660,284000,5,2
1040,280000,3,4
1430,275000,1,3
1900,270000,3,2
1180,268000,3,2
970,265000,4,2
1400,265000,2,4
1250,263000,3,1
1530,247500,1,2
1700,245000,4,2
1170,242000,2,4
1830,240000,2,3
990,222500,1,2
1810,208000,4,4
990,179000,3,1
1050,173000,2,4
500,125000,3,3
3990,2720000,2,2
4020,1690000,1,2
5130,1600000,5,4
1960,1280000,1,3
3560,882990,3,3
2040,857500,5,2
1330,851000,4,4
2660,765000,5,1
1980,765000,5,3
2850,750000,4,3
1280,747000,2,2
2930,718000,5,2
1560,652000,4,1
1990,639000,4,1
2410,620000,5,3
5450,610000,3,3
2420,597400,1,1
2780,594866,2,3
2080,592500,3,3
2320,562500,3,1
940,553000,5,4
920,540000,2,4
1170,526500,3,2
3130,525000,3,3
1480,520000,3,2
1440,518000,1,2
1690,500000,1,1
1600,476100,5,2
1500,475500,4,1
1390,450000,5,3
2708,436952,2,3
2584,429900,4,4
1590,415000,2,3
860,412000,3,4
1420,399000,5,3
2680,390000,1,4
2130,381000,1,1
1430,375000,2,3
2430,372000,4,2
1390,354000,5,2
1340,350000,1,4
1970,350000,5,3
880,335000,5,3
1480,335000,5,2
1340,332000,1,3
1270,325000,3,1
1760,320000,4,1
780,310000,1,1
1000,304000,2,2
820,295000,1,3
1210,290000,1,2
1870,285000,1,4
860,275000,4,2
590,273000,2,2
1610,268000,2,3
1530,265000,1,3
1410,260000,1,2
780,254922,3,3
1500,249900,4,2
980,230000,1,4
750,213000,5,2
1000,210000,2,1
1170,185000,5,1
940,185000,1,3
1020,165000,4,3
1710,158550,3,3
840,124000,4,2
2100,750000,4,4
1210,351358,5,1
580,330600,3,1
1550,199950,5,3
1260,464625,1,2
1170,250800,4,3
1300,169575,5,3
3020,1620000,4,1
2720,1440000,3,2
3520,1150000,1,2
3100,1150000,3,1
3100,1130000,3,3
1790,1020000,4,3
3430,829950,3,3
1870,825000,4,3
2080,825000,1,3
3320,799950,5,1
2670,775000,4,3
3190,760750,1,4
3200,737500,4,1
3350,730000,3,2
1520,705000,1,3
3320,675000,1,2
2010,654000,2,4
980,639000,3,2
2360,589000,2,2
1140,579000,2,1
1860,571500,4,4
3160,553000,3,3
780,550000,3,3
1680,550000,5,2
2680,549950,2,3
2400,535000,4,3
970,530000,4,4
1140,529950,5,3
1460,521000,3,3
740,517950,3,2
2440,510000,5,3
1760,505000,4,3
840,480000,4,4
2040,467500,5,2
2350,459995,3,2
870,439000,1,2
1340,432500,5,3
1860,429000,2,4
1750,420000,1,1
1340,417500,4,3
1470,401000,4,1
1810,400000,1,3
1050,397500,3,4
1060,395000,3,4
1350,390000,5,1
1140,379900,3,4
1130,377500,2,2
2070,365000,5,3
1840,352500,4,1
1320,350000,5,4
1080,329500,3,1
2480,325000,4,1
1040,324950,3,3
2300,320000,2,1
720,310000,4,3
2000,300000,3,3
2230,297000,4,1
2350,295000,4,4
1030,295000,4,4
1370,293550,2,2
1020,290000,3,1
1460,265000,3,4
1250,245000,5,1
2100,245000,5,4
1060,224000,5,3
1290,215000,2,1
2100,207000,3,3
1090,197000,4,1
1320,190000,3,2
5450,3420000,4,2
4340,2150000,3,1
2140,1450000,4,2
5310,1370000,1,2
1980,1230000,2,1
3960,1180000,3,3
2920,1090000,3,4
5050,1030000,1,4
3480,878000,1,1
3220,860000,3,1
5080,800000,4,4
2990,779950,4,4
1430,770126,4,3
2180,750000,4,3
2360,732000,4,4
2540,717000,2,3
1340,712500,1,3
1320,700000,5,3
1340,690000,4,1
2870,650000,4,4
1280,629000,4,3
1130,606000,3,1
1730,580000,3,4
1180,579950,2,2
2180,571500,2,2
2830,569000,4,1
1040,565000,4,4
1710,565000,1,3
1930,559000,2,1
1650,555000,5,2
1500,550000,4,4
2140,545000,3,1
1940,540000,3,2
2130,539950,3,1
2530,527500,5,2
1450,526000,1,2
2403,519900,5,4
2830,518000,4,2
3530,510000,4,2
1340,505000,3,3
1570,502000,2,1
960,500000,2,2
1605,491000,1,2
1830,488250,1,2
960,485000,3,2
1550,475000,2,1
3202,460940,3,4
1970,460000,5,3
1160,459000,2,1
1540,449950,1,3
1480,448000,4,4
1510,440000,2,3
1680,439000,1,3
1660,434000,3,4
1310,430000,5,3
1330,425000,4,4
1860,410000,1,4
1370,400000,5,2
1450,400000,2,2
1080,400000,2,3
1690,399000,4,3
740,392800,4,1
1930,390000,5,3
1750,385000,1,2
1470,381000,4,4
2420,375000,1,4
3260,353950,2,1
780,353900,4,2
1730,340000,4,3
760,335000,4,1
1370,327000,5,1
1150,324950,5,2
1030,315000,1,4
1150,315000,3,4
2230,305000,3,3
1520,299000,1,3
1340,297000,4,1
1660,295000,2,3
1350,290000,3,1
1230,270000,1,4
760,265000,4,2
1960,260000,3,2
770,259950,5,4
1200,258000,2,3
1410,255000,2,1
1310,253000,1,2
930,250000,1,1
1470,240000,3,3
1010,240000,1,1
1810,229500,2,3
550,188000,5,3
2830,2230000,1,1
2310,1250000,1,4
2650,1200000,2,1
2160,1010000,1,1
1150,1000000,2,1
3840,970000,1,3
1960,939000,1,3
2090,910000,1,4
4470,885000,2,4
3440,855000,4,2
1400,850000,3,2
2910,805000,2,3
3500,790000,3,2
3240,789500,5,3
1920,785000,1,3
2700,765000,4,2
2960,760000,4,4
1540,715500,1,4
2450,712000,5,3
2500,662000,3,1
2570,655000,3,1
1400,603000,4,4
1840,601450,1,3
1790,584000,2,3
1220,577500,5,2
1260,577000,5,2
3230,570000,1,4
1990,564800,3,2
1140,560000,4,3
1180,560000,4,1
2670,557500,1,1
2329,540000,3,1
1060,521000,4,1
1470,515000,4,4
1560,515000,1,2
2490,500000,4,1
1710,499950,4,3
1230,497500,4,3
1170,482500,2,2
1710,479000,2,3
1640,475000,2,1
780,465000,3,2
1870,455000,2,3
820,450000,3,3
2430,427500,3,4
1770,420000,5,3
1310,415885,4,3
860,415000,2,4
1170,399950,4,1
1720,399950,3,4
980,395000,1,3
1380,389000,1,2
770,385000,4,4
1650,378000,1,1
1810,375000,4,1
1540,368000,1,4
1380,365000,5,4
1070,360000,1,4
1770,350500,2,1
1420,349950,3,3
1980,332100,1,1
880,330000,1,2
1370,280000,5,3
890,275400,4,3
2701,270000,5,3
1850,268000,3,1
1360,250000,3,2
1420,224097,2,1
1280,207000,4,2
980,201000,4,1
1420,192500,1,4
800,189900,1,1
1240,182700,3,4
1450,175409,1,2
1370,160000,3,2
4300,2500000,3,1
6380,1820000,2,4
2600,1510000,3,2
3310,1420000,5,3
2910,1400000,1,1
2310,1360000,4,2
2240,980000,5,3
1220,969500,3,3
3230,950000,3,1
2310,890000,4,3
1910,850000,5,4
2680,817500,2,3
3170,750000,2,3
1790,725000,1,4
3630,716500,2,4
2120,675000,3,1
1500,650000,2,2
1690,612500,3,3
1500,606400,5,2
1380,580000,2,4
3080,579950,5,1
1720,575000,1,1
2280,565000,3,3
1700,560000,1,1
2130,546500,1,4
990,543500,5,2
2810,533000,4,2
880,527950,5,3
1970,525000,1,2
1845,510000,1,1
1990,510000,4,1
1670,507000,5,1
1290,500000,3,4
1300,475000,3,1
2790,459000,1,1
2310,455000,3,4
2240,452500,4,3
1310,449500,5,1
1480,440000,1,3
2240,439000,5,4
1820,424000,1,2
1580,424000,5,4
1960,405000,1,1
710,402000,1,4
1500,400000,1,2
3140,400000,1,3
860,400000,2,4
1757,375000,5,2
1300,355000,5,3
1450,350500,1,2
890,349950,4,3
1640,349000,2,1
1080,339275,3,3
1390,335000,4,2
1220,311000,4,4
730,306950,2,4
1910,300000,3,2
440,290000,1,3
1380,290000,4,4
2240,287000,2,3
930,287000,5,4
1330,279950,2,3
820,276000,5,1
1440,267000,2,3
1470,262500,3,2
1210,257500,5,4
920,255000,4,3
1030,253000,5,2
1330,249950,3,1
1460,245000,4,3
1450,240000,2,2
720,240000,1,4
1060,235000,4,4
930,226950,5,3
810,215000,5,3
1850,205000,5,1
1240,153503,1,4
1060,151600,3,2
910,128000,4,4
4890,1780000,5,1
2110,1400000,3,4
1500,1300000,2,2
2760,1260000,3,3
2830,1080000,2,3
3710,965000,5,1
1840,915000,4,2
2650,870000,4,4
1700,860000,5,1
2780,799950,4,2
2550,799000,1,1
3200,785000,3,1
1620,780000,5,2
1010,775000,2,2
2420,774888,3,4
1440,760250,4,4
1670,760000,1,4
1940,760000,1,4
2640,725000,5,3
2780,710000,3,4
1160,700000,3,1
1550,696950,2,1
1280,693000,4,3
2140,690000,4,1
1890,690000,5,4
3160,685000,5,2
1580,663000,4,3
1950,622000,1,2
1880,617000,3,2
1600,615000,5,3
1000,610000,1,3
1650,610000,5,1
1220,608000,4,3
1080,605000,5,3
2490,590000,4,3
1590,575000,2,2
1280,536000,2,1
1820,525000,5,2
2040,490000,2,2
3080,490000,1,1
1800,489950,4,3
2660,475000,3,1
1210,475000,5,4
1080,475000,4,2
770,474000,3,2
1740,470000,2,4
1300,469950,3,4
1270,455000,4,1
1730,445000,5,3
1120,445000,4,2
1020,430000,4,4
3010,419000,3,1
960,410000,1,1
2300,409000,3,1
700,403500,3,2
1520,400000,4,3
2030,395000,2,2
1510,381000,5,4
2510,368500,4,1
1450,359500,3,4
1860,350000,5,2
1970,347500,3,2
1160,330000,5,2
970,325000,3,4
2630,320000,1,4
1250,318000,4,3
1250,318000,2,4
1310,311000,4,1
1650,308130,3,4
1370,292000,3,1
1050,287653,1,1
840,280000,2,4
1110,280000,1,2
1360,280000,1,3
1800,272000,4,2
1740,257000,4,1
1250,255000,2,2
1900,255000,5,2
910,244500,3,1
910,239900,5,3
770,230000,4,4
1080,225000,5,4
1370,222000,3,4
1050,219000,1,1
770,212000,5,4
1010,155000,3,2
5490,3640000,4,2
1390,400000,3,1
2960,785000,3,2
1630,475000,3,2
1730,243400,4,1
8570,7700000,4,1
3580,1450000,1,4
4360,1450000,5,4
2870,1210000,2,4
1040,1190000,3,4
2380,979700,3,1
3810,920000,3,3
2150,842500,3,3
3280,785500,5,1
3180,775000,2,1
3110,755000,1,2
3080,733000,2,3
1550,725000,1,4
1620,710000,3,3
2190,706000,3,2
2790,695000,1,4
1660,650000,5,1
1000,645000,3,1
2060,640000,1,2
1510,635250,4,4
2601,625000,3,3
1170,625000,3,2
2300,623000,2,3
1730,577450,2,3
998,575575,1,4
3110,559000,3,2
3118,541800,4,4
1580,540000,2,1
1320,526000,2,4
1910,495000,2,4
1660,491000,4,4
1560,480000,1,3
2120,471750,1,2
1190,470000,3,2
